Id,Indikator
59_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Pikiran kacau’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘normal’, ‘Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’, ‘Tendensi castrasi kompleks’, ‘Cenderung ke arah paranoid’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
60_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
61_3," [‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Pikiran kacau’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’, ‘Merasa kurang lincah, kurang mampu’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Sifat kekacauan pada individu’, ‘Cenderung ke arah paranoid’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
62_3,"[‘Wajar, normal’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘normal’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’, ‘Suka menyerang’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
63_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Merasa lemah dan sia-sia /tidak berguna’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum, ‘Merasa kurang lincah, kurang mampu’, ‘Narsistis (pemujaan terhadap pakaian)’, ‘Narsistis (pemujaan terhadap pakaian)’, ‘Ketergantungan, tidak masak , tidak pasti’, ‘Sifat kekacauan pada individu’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
64_3,"[‘Wajar, normal’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Adanya dorongan agresif’, ‘Skizoid’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Narsistis (pemujaan terhadap pakaian)’, ‘Kontrol kuat terhadap nafsu’, ‘Tendensi castrasi kompleks’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
65_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’, ‘Pandangan tidak pasti, scizoprenic depressi, aktiviyas, rpoduktif, guilty feelings berhubungan dengan permusuhan seksuil’, ‘Kompensasi dalam pergaulan karena merasa mau terhadap konflik yang dialami’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘normal’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’, ‘Perasaan tidak pasti dalam kontak sosial, perasaan tidak mampu, permusuhan dan seksuil, guilty feeling dari sikap agresif  ’, ‘Kesadaran pribadi goncang, keraguan’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Perasaan sedih /tertekan’]"
66_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Adanya dorongan agresif’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Merasa kurang jantan’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
67_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘Narsistis (pemujaan terhadap pakaian)’, ‘Ikat pinggang Ada Ketergantungan’, ‘Merasa kurang jantan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
68_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Rasa ingin tau hal dosa, konflik voyourism ’, ‘Menentang oral dependency, independent’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Tekanan/ tuntutan kejantanan’, ‘Usaha untuk kuat, ingin memperbaiki hubungan sosial karena merasa tak pasti dan mantap, biasa(nornal)unutk remaja dan orang muda’, ‘Tendensi oposisi terhadap otoritas/atasannya’, ‘Tendensi oposisi terhadap otoritas/atasannya’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
69_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘ Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan’, ‘normal’, ‘Suka menyerang’, ‘Peka terhadap kritik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
70_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Sifat kekacauan pada individu’, ‘Cenderung ke arah paranoid’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
71_3,"[‘Wajar, normal’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Adanya dorongan agresif’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Merasa kurang jantan'’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
72_3,"[‘Perasaan inferior, kurang mampu mencoba mencari kompensasi’, ‘Perasaan inferior, kurang mampu mencoba mencari kompensasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Paranoidd’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Kurang jantan / tidak pasti’, ‘Cenderung ke arah paranoid’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
